session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
fp1,63,Gap ahead seven seconds to Valtteri.,2023-09-01 11:58:42,6560,2023-09-01 11:58:48
fp1,11,"There's not an immediately available tow.",2023-09-01 11:58:42,6581,2023-09-01 11:58:47
fp1,2,"Yeah, I'm too pointy, high speed.",2023-09-01 11:58:43,5472,2023-09-01 11:58:47
fp1,34,"Just a reminder, right button or forward brake balance for turn 1. Prepare the brakes now and go 1 and push when you're ready.",2023-09-01 11:58:35,10869,2023-09-01 11:58:46
fp1,11,"So there's no threats behind. Max at 18 seconds. Shouldn't be an issue. Shall we try and end up with a top?",2023-09-01 11:58:32,11978,2023-09-01 11:58:44
fp1,23,"And you've got Gio in 5 on a push and Sainz in 8 on a push.",2023-09-01 11:58:36,9376,2023-09-01 11:58:44
fp1,2,Back on balance. Do you need a flap adjust?,2023-09-01 11:58:38,6112,2023-09-01 11:58:41
fp1,44,And we can have a start.,2023-09-01 11:58:37,4853,2023-09-01 11:58:40
fp1,2,"OK. Laid cross, target plus ten. We'll take a double slow, focus on dropping the rear, no front behind.",2023-09-01 11:58:22,11018,2023-09-01 11:58:34
fp1,63,Straight out. Track is clear.,2023-09-01 11:58:28,6496,2023-09-01 11:58:33
fp1,11,"A little bit into turn 1. Turn 4 looks more sensible. I'm talking about the median speed, 6-7. 6-7, look good.",2023-09-01 11:58:18,13002,2023-09-01 11:58:30
fp1,81,"Watching for Verstappen. Apologies, late call. Verstappen's continuous lap. Zhou is 5 seconds behind.",2023-09-01 11:58:20,10144,2023-09-01 11:58:29
fp1,23,Verstappen in 3.,2023-09-01 11:58:23,5216,2023-09-01 11:58:25
fp1,44,Dot dot the ribs.,2023-09-01 11:58:16,6410,2023-09-01 11:58:22
fp1,23,"Yeah, so it'd be plus 10 on the dash, drifting front and rear.",2023-09-01 11:58:12,6538,2023-09-01 11:58:18
fp1,34,Focus on your brake preparation in turn 8 and 11.,2023-09-01 11:58:11,8117,2023-09-01 11:58:17
fp1,27,"Okay, Bottas 3.5, he's pushing. Sainz is 8 ahead, backed off to start a lap. Watch for Bottas, 2 behind. After Bottas is Sargeant, 4 behind. Sainz is going. Watch for Sargeant, 3.5. Remember mode push.",2023-09-01 11:57:54,20256,2023-09-01 11:58:16
fp1,11,"I'm not pushing too much of the entries.",2023-09-01 11:58:06,5557,2023-09-01 11:58:11
fp1,34,"So your gap ahead is 23, 23 ahead to Sargeant. You've got 27 back to Albon pushing, so we're in a good spawn track.",2023-09-01 11:57:58,12725,2023-09-01 11:58:11
fp1,44,"Right rear, VAR. Roger. So front wing.",2023-09-01 11:58:04,7818,2023-09-01 11:58:09
fp1,23,"Okay, Piastri in sync. Just Verstappen pushing in 7 now.",2023-09-01 11:58:01,6666,2023-09-01 11:58:06
fp1,55,"All clear from behind. Bottas 11 behind on a time-lapse. 11, you can go when you're ready. Zhou is going.",2023-09-01 11:57:55,10400,2023-09-01 11:58:05
fp1,81,"Okay, let's have Strat 3. I'd like to try one more lap. You have Verstappen seven seconds behind.",2023-09-01 11:57:57,8693,2023-09-01 11:58:04
fp1,11,"Okay, so recommend cancelling handbrake for turns 1-2. Cancel handbrake, turn 1-2. And then red button for the medium speed. 6-7 where you need it for the rotation.",2023-09-01 11:57:50,15050,2023-09-01 11:58:03
fp1,23,"That's a Piastri on a push-in 4.",2023-09-01 11:57:54,7114,2023-09-01 11:58:00
fp1,27,"Three cars ahead on back off. Verstappen coming out of 10 now. So Verstappen, Zhou, Sainz ahead. First pushing behind, Bottas 7.5 and Sargeant 13.",2023-09-01 11:57:36,14624,2023-09-01 11:57:49
fp1,11,"Yeah, mainly there. Can't get back on throttle. I'm understeering quite a bit in the medium speed.",2023-09-01 11:57:36,10378,2023-09-01 11:57:46
fp1,23,"OK, copy that. Track's also OK. You can go round again if you need.",2023-09-01 11:57:31,7264,2023-09-01 11:57:38
fp1,55,"And you're in front, you've got Zhou on a cool-down in the new soft 26.1 and now he's on a cool-down in front of you. Six seconds.",2023-09-01 11:57:22,13813,2023-09-01 11:57:36
fp1,11,"End of braking. Turn 1, turn 4. Quite a bit more unstable.",2023-09-01 11:57:25,11210,2023-09-01 11:57:35
fp1,1,"Okay, now maintain track position.",2023-09-01 11:57:27,5066,2023-09-01 11:57:33
fp1,34,"So, Albon is in turn 10. Pushing, so you should have a good gap. He should be into a cool. Correction, Albon will be pushing next lap, so he's 23 behind you. You've got Perez ahead. 7 is on a cool. He's on hard tyres.",2023-09-01 11:57:11,19445,2023-09-01 11:57:29
fp1,23,Copy that. Understood.,2023-09-01 11:57:25,4896,2023-09-01 11:57:29
fp1,1,"So the only car on a push at the moment is Piastri. He's at five seconds. Exit Lesmo 2.",2023-09-01 11:57:12,9653,2023-09-01 11:57:23
fp1,23,"Let's go round again.",2023-09-01 11:57:19,5002,2023-09-01 11:57:22
fp1,77,"Alti B, late 3, late 3.",2023-09-01 11:57:12,7114,2023-09-01 11:57:21
fp1,55,"Go to Hulkenberg outlap, 5 seconds behind. Only use the medium.",2023-09-01 11:57:11,9226,2023-09-01 11:57:20
fp1,22,"OK, your comment in addition.",2023-09-01 11:57:16,5514,2023-09-01 11:57:20
fp1,11,"OK, recharge on. B-Bal 7. B-Bal 7. Cancel handbrake. No threats behind.",2023-09-01 11:57:04,12448,2023-09-01 11:57:16
fp1,23,"I can suggest making that diff change. That's the diff high speed. That would be green 3, position 13. Green 3, position 13. And diff high speed 14.",2023-09-01 11:56:54,16181,2023-09-01 11:57:12
fp1,1,"OK, if you cancel pull toggle for turn 1, Max. Cancel the pull toggle at turn 1.",2023-09-01 11:56:57,7861,2023-09-01 11:57:04
fp1,2,"Just to be careful with Perez. Might be on a double slope. I'll go push.",2023-09-01 11:56:48,6517,2023-09-01 11:56:53
fp1,77,"OK, so we have, as a reference, Norris in a 23.2 on soft. Perez still 9 seconds behind. And mode push, mode push.",2023-09-01 11:56:34,13429,2023-09-01 11:56:47
fp1,23,"Medium, speed, high speed, mid to exit is very neutral.",2023-09-01 11:56:40,7776,2023-09-01 11:56:47
fp1,40,"And if you can park your car behind Yuki, please. Yuki just did a pitstop.",2023-09-01 11:56:40,6922,2023-09-01 11:56:46
fp1,2,"Perez pushing behind within 8. Bottas gap ahead of 4. We have to drop more tyres. It's difficult to stay with Bottas. Perez pushing within 5.",2023-09-01 11:56:32,14048,2023-09-01 11:56:45
fp1,55,Oscar Piastri going bike on DRS. Clear from behind.,2023-09-01 11:56:32,8608,2023-09-01 11:56:41
fp1,23,"Initial feeling is like we're just sliding the rears every corner, braking, traction. Overheating the rears very quickly in the lap.",2023-09-01 11:56:24,12192,2023-09-01 11:56:33
fp1,1,"I'm having too much, I think, rear locking and braking into 1, which then also hurts me in turn 2. Maybe we can do something there. Yep, understood. We'll have a look for the second push max.",2023-09-01 11:56:13,14048,2023-09-01 11:56:28
fp1,55,Gate 1.,2023-09-01 11:56:24,4960,2023-09-01 11:56:28
fp1,40,"Charge off, pit on three tests. Charge off, box, box, pit on three tests.",2023-09-01 11:56:14,7989,2023-09-01 11:56:21
fp1,23,"When you can, you can set mode 2.",2023-09-01 11:56:16,5578,2023-09-01 11:56:21
fp1,55,Two burnouts if you can. More formation.,2023-09-01 11:56:09,6944,2023-09-01 11:56:16
fp1,1,"I'm getting way too much help in the lift. Understood. Thank you. If you can stay out for one more lap, that would be useful.",2023-09-01 11:56:03,11061,2023-09-01 11:56:14
fp1,22,"Box, box, Yuki, box! Static pitstop.",2023-09-01 11:56:07,7328,2023-09-01 11:56:13
fp1,77,Perez still 14 seconds behind.,2023-09-01 11:56:07,5770,2023-09-01 11:56:12
fp1,23,"Let's try a single for now just for a recharge test and we can change.",2023-09-01 11:56:01,6688,2023-09-01 11:56:10
fp1,55,Bearing end of the pitlane start.,2023-09-01 11:56:05,5728,2023-09-01 11:56:09
fp1,2,"So, let's see, 23.9 for reference. 23.9. Bottas behind gap 7. Just leave the pitlane. We'll open next lap. So, if he catches, we can let it pass to the top.",2023-09-01 11:55:48,15072,2023-09-01 11:56:02
fp1,23,"Are we sure we want single cool? There is, don't look good already.",2023-09-01 11:55:54,8074,2023-09-01 11:55:59
fp1,77,And Sargeant eight seconds ahead should be in phase.,2023-09-01 11:55:48,6325,2023-09-01 11:55:56
fp1,23,"OK, we'll take a single call. Target plus 10. It's clear behind 10 seconds. Back to Verstappen.",2023-09-01 11:55:47,8821,2023-09-01 11:55:55
fp1,77,"And multi-A shift 3. Shift 3. First car pushing will be Perez, still 18 seconds.",2023-09-01 11:55:36,11061,2023-09-01 11:55:47
fp1,22,"Yeah, that's a fast gap.",2023-09-01 11:55:40,5130,2023-09-01 11:55:45
fp1,22,"Copy, Yuki. And keep up the pace, please, for pitlane timing.",2023-09-01 11:55:32,7413,2023-09-01 11:55:37
fp1,2,"We can have mode 2. Mode 2. Sector 1 was ok, relative to our legs. Losing sector 2 a tenth.",2023-09-01 11:55:26,10634,2023-09-01 11:55:37
fp1,22,"Also, initial turn instability is not that great as well.",2023-09-01 11:55:25,7136,2023-09-01 11:55:32
fp1,11,Alex at 5.,2023-09-01 11:55:23,4981,2023-09-01 11:55:28
fp1,77,"And at mode X, mode X, you should be clear on pit exit.",2023-09-01 11:55:13,8629,2023-09-01 11:55:22
fp1,11,"So Alex at 8 seconds. B-Bal 2. Track is clear. Recharge off when you're ready.",2023-09-01 11:55:13,9440,2023-09-01 11:55:22
fp1,2,"OK, we're going to close the lap. Another late cross. Target plus 10, taking a single slope, dropping both axles of plus 10 on the dash. Not far behind.",2023-09-01 11:55:05,13173,2023-09-01 11:55:18
fp1,22,"Yeah, in general, I feel like inside wheel bouncing in the short straight corner, especially at this time in my exit.",2023-09-01 11:55:06,10165,2023-09-01 11:55:14
fp1,81,"Ok, so Tsunoda ahead has just finished a lap, 5 seconds ahead. And Lawson, 11 seconds behind, also just finished a lap.",2023-09-01 11:55:00,11552,2023-09-01 11:55:11
fp1,11,All clear in front.,2023-09-01 11:55:07,5024,2023-09-01 11:55:11
fp1,22,"I can't keep up the pace in the in-lap.",2023-09-01 11:55:02,5237,2023-09-01 11:55:10
fp1,11,Alex at 11 seconds.,2023-09-01 11:55:03,6005,2023-09-01 11:55:08
fp1,11,So this is comparable with that last one.,2023-09-01 11:54:58,5856,2023-09-01 11:55:04
fp1,77,We need LTP. Mix one. Mix one.,2023-09-01 11:54:53,6794,2023-09-01 11:54:58
fp1,22,"Ok, nobody pushing behind.",2023-09-01 11:54:55,5024,2023-09-01 11:54:58
fp1,11,"Yeah, you're opening those last few laps at plus 10 to 15 on the front left.",2023-09-01 11:54:49,9568,2023-09-01 11:54:56
fp1,22,Ciao John and happy to box if you are.,2023-09-01 11:54:47,6154,2023-09-01 11:54:52
fp1,11,Left tyre seems to be quite hot.,2023-09-01 11:54:44,5941,2023-09-01 11:54:49
fp1,81,B-Bal offset plus one.,2023-09-01 11:54:38,4725,2023-09-01 11:54:40
fp1,11,So Alex has just opened a lap 24 seconds back.,2023-09-01 11:54:29,7477,2023-09-01 11:54:35
fp1,4,And C3 position 9. C3 position 9 and we are boxing this lap. Albon out of turn 10 in phase with you.,2023-09-01 11:53:49,11658,2023-09-01 11:54:26
fp1,1,"Ah, rechargeable.",2023-09-01 11:54:15,5088,2023-09-01 11:54:22
fp1,11,"So Norris just coming out of turn 11. Only one car behind. Could be an issue. Go recharge on. Recharge on in mode 1. Strat 8. Norris has boxed, so no immediate threats.",2023-09-01 11:53:59,16501,2023-09-01 11:54:15
fp1,23,"And it's just go push.",2023-09-01 11:54:06,5088,2023-09-01 11:54:09
fp1,4,And we will box and stop on the max. Go away!,2023-09-01 11:54:02,7498,2023-09-01 11:54:08
fp1,23,"OK, so ahead of you, Norris, 10 seconds. We think he will pit. It's clear behind.",2023-09-01 11:53:52,8693,2023-09-01 11:54:00
fp1,14,"Long 10, left 10.",2023-09-01 11:53:55,5152,2023-09-01 11:53:58
fp1,1,So no threats behind Max. Gap ahead 9.5.,2023-09-01 11:53:51,7669,2023-09-01 11:53:57
fp1,11,"Then you've got Sargeant on the main straight. Nice gap behind Sargeant. Sargeant coming past now. Good to go.",2023-09-01 11:53:41,8885,2023-09-01 11:53:48
fp1,14,Stomping him out.,2023-09-01 11:53:44,5066,2023-09-01 11:53:47
fp1,11,So Lawson just coming past.,2023-09-01 11:53:36,6112,2023-09-01 11:53:44
fp1,4,"And, get ready, purple, C3, position 8, third gear, out of turn 10.",2023-09-01 11:53:28,8757,2023-09-01 11:53:36
fp1,2,Alonso at turn 11. Alonso opening. Can I take you up to Lausanne is gap 4. And Lausanne opening and you go push.,2023-09-01 11:53:22,13578,2023-09-01 11:53:35
fp1,11,Go B-Bal 7 as well. B-Bal 7.,2023-09-01 11:53:30,6410,2023-09-01 11:53:35
fp1,1,"It'll be strat 3.",2023-09-01 11:53:24,6645,2023-09-01 11:53:30
fp1,14,"You're still all clear behind. Lawson's slow. Lawson's two and a half behind you. He might come past you. You're all clear behind and Bottas. Yeah, Lawson's slow, so you're still all clear behind.",2023-09-01 11:53:16,14346,2023-09-01 11:53:30
fp1,1,Do I need to change the thread fix or not?,2023-09-01 11:53:18,7114,2023-09-01 11:53:28
fp1,11,"Okay, so one burnout, one burnout and a starter pit out.",2023-09-01 11:53:18,8138,2023-09-01 11:53:26
fp1,23,"Go switch to go out. Norris on a call, 17 ahead.",2023-09-01 11:53:20,7712,2023-09-01 11:53:25
fp1,2,"If it's Lawson targeting gap of 4, it will be Lawson. Alonso approaching turn 11.",2023-09-01 11:53:11,10122,2023-09-01 11:53:22
fp1,4,"Position 17.7. That's it here. First car behind you is Albon in face.",2023-09-01 11:53:13,8800,2023-09-01 11:53:22
fp1,23,"Yes, copy. Copy that.",2023-09-01 11:53:10,5770,2023-09-01 11:53:15
fp1,4,"OK, Lando, get ready for a purple C3 position 7 out of turn 7.",2023-09-01 11:53:03,9269,2023-09-01 11:53:11
fp1,14,"Once you get to about 280, we'll coast.",2023-09-01 11:53:06,6090,2023-09-01 11:53:10
fp1,23,Radio check when you can.,2023-09-01 11:53:05,5322,2023-09-01 11:53:09
fp1,1,"Ahead of you, Alex, on an outlap.",2023-09-01 11:53:01,5856,2023-09-01 11:53:06
fp1,2,"Okay, I have Alonso in low, Sonata in 8. Over-expected to open.",2023-09-01 11:52:59,7690,2023-09-01 11:53:06
fp1,14,"Just watch Lawson go now. He's on a slow lap, but we're OK.",2023-09-01 11:52:57,6624,2023-09-01 11:53:02
fp1,1,Tsunoda has just exited turn 10. You should be able to maintain track position.,2023-09-01 11:52:55,8437,2023-09-01 11:53:02
fp1,22,Offset one. Charge off and go when you want.,2023-09-01 11:52:56,7477,2023-09-01 11:53:02
fp1,14,"I'll go one through turn 8 and 9. Just have a break before 8 and 9 and keep the gap to Tsunoda. That's good. Yeah, that's good.",2023-09-01 11:52:47,11552,2023-09-01 11:52:59
fp1,4,"OK, stand by.",2023-09-01 11:52:52,4960,2023-09-01 11:52:55
fp1,23,"So it's three cars on call-up, so between turn 8 and turn 7.",2023-09-01 11:52:45,8928,2023-09-01 11:52:53
fp1,4,"I'm happy to just box.",2023-09-01 11:52:46,5856,2023-09-01 11:52:52
fp1,2,B-Bal offset plus one.,2023-09-01 11:52:47,5685,2023-09-01 11:52:49
fp1,14,"Give me traffic, give me water. All clear behind, mate. All clear behind. He's got Lawson 3 behind and there's a 16 second gap to an outlap, so you're all clear behind. Ahead is Tsunoda on a slow lap 5 ahead.",2023-09-01 11:52:33,14709,2023-09-01 11:52:48
fp1,23,"Okay, straight out, track is clear.",2023-09-01 11:52:38,8031,2023-09-01 11:52:44
fp1,4,"Suggestion, left-hand toggle turn 6. Still clear behind you.",2023-09-01 11:52:36,9376,2023-09-01 11:52:44
fp1,22,Work on brakes when you can.,2023-09-01 11:52:36,5045,2023-09-01 11:52:42
fp1,22,"OK, behind we have Alonso. He's on a cool-down for seconds and then Lausanne 7 on a cool-down as well. Nobody pushing.",2023-09-01 11:52:25,11893,2023-09-01 11:52:38
fp1,4,"And it's clear behind, clear behind. The cars behind you are in turn 6 now, so it should be clear. Sargeant just left the pits.",2023-09-01 11:52:12,11680,2023-09-01 11:52:35
fp1,40,"Ok, Alonso was doing single cooldown, so you can keep the position.",2023-09-01 11:52:28,5429,2023-09-01 11:52:32
fp1,2,"Cleared for exit. Cleared for exit. Alonso at turn 3 on a slow app. Turn 3 slower than you. Just do your lap, remember. Maximise speed into 1 and 4. Norris on the main straight. Just slow. It will be slow in sync. Stay ahead of him.",2023-09-01 11:51:57,21792,2023-09-01 11:52:19
fp1,14,"I didn't do it. Try to do it again. Yeah, copy that. We'll do one out of ten as well.",2023-09-01 11:51:56,9418,2023-09-01 11:52:05
fp1,34,"Go 1 for brake balance, stop on the marks. Go 1 for brake balance and stop on the marks. Yeah, copy that.",2023-09-01 11:51:52,9226,2023-09-01 11:52:02
fp1,14,"Yeah, good job on the coast down.",2023-09-01 11:51:50,5258,2023-09-01 11:51:53
fp1,14,"Okay, you can box, box, box. Lawson is coming past.",2023-09-01 11:51:41,7882,2023-09-01 11:51:47
fp1,34,"So you're clear behind Norris, 20 seconds back.",2023-09-01 11:51:30,6218,2023-09-01 11:51:35
fp1,22,And work on brakes when you can. Still nobody behind.,2023-09-01 11:51:16,7221,2023-09-01 11:51:22
fp1,22,I have understeer at turn 5 and oversteer at turn 8. Understood.,2023-09-01 11:50:54,6389,2023-09-01 11:51:00
fp1,22,"Hit the corner especially, yeah.",2023-09-01 11:50:49,5834,2023-09-01 11:50:55
fp1,22,"Hey Yuki, do you need more rotation in 6 and 7?",2023-09-01 11:50:42,6346,2023-09-01 11:50:46
fp1,34,"Yeah, copy that. Box, box.",2023-09-01 11:50:35,5024,2023-09-01 11:50:39
fp1,40,"OK, compared to the other car, it was 2 tenths in turn 8.",2023-09-01 11:50:36,5216,2023-09-01 11:50:38
fp1,22,Nobody pushing behind.,2023-09-01 11:50:32,6346,2023-09-01 11:50:38
fp1,34,"OK Philippe, we're cool at box. We're cool at box.",2023-09-01 11:50:26,7264,2023-09-01 11:50:34
fp1,40,"You can consider opening your tools. If stability on rotation is still missing, consider straight 5 and 36.",2023-09-01 11:50:17,10058,2023-09-01 11:50:26
fp1,22,"Engine 8, position 3.",2023-09-01 11:50:18,6730,2023-09-01 11:50:24
fp1,34,"And pull across, pull across to the right. And then back off.",2023-09-01 11:50:16,7328,2023-09-01 11:50:22
fp1,4,A stilt here behind.,2023-09-01 11:50:19,5024,2023-09-01 11:50:22
fp1,34,Keep pushing to turn 1. Fernando is behind. Keep pushing to turn 1.,2023-09-01 11:50:09,8202,2023-09-01 11:50:17
fp1,4,Opportunity. Tied up. Braking into turn 1. Everything else is OK.,2023-09-01 11:50:09,9120,2023-09-01 11:50:16
fp1,22,"Copy. Nothing we can do now, but we'll have a look.",2023-09-01 11:50:01,6538,2023-09-01 11:50:14
fp1,40,"Copy, let's do that, yeah. Let's do one more push. After a double push. Offset forward. Confirm double cooldown.",2023-09-01 11:50:03,10229,2023-09-01 11:50:11
fp1,4,Places to focus on.,2023-09-01 11:50:04,5088,2023-09-01 11:50:09
fp1,63,And that was good on the marks.,2023-09-01 11:50:03,5706,2023-09-01 11:50:07
fp1,40,"OK, so that was ISO sector 1, 1 tenth up sector 2 and we lost 3 tenths sector 3. We'll have a look. Would you like one more push on this set? Looks like tyres are resetting nicely. So we can compromise a little bit the long run and do one more push if you need it.",2023-09-01 11:49:44,18656,2023-09-01 11:50:02
fp1,14,"Felipe coming past now. I'm going to have one more brake. You've got good brake temp, but one more and then go on.",2023-09-01 11:49:55,8778,2023-09-01 11:50:01
fp1,4,So juice will be clear behind.,2023-09-01 11:49:53,5173,2023-09-01 11:49:58
fp1,22,I felt quite a lot of inside wheel bouncing.,2023-09-01 11:49:51,6496,2023-09-01 11:49:56
fp1,14,"There's only five cars on track at the moment.",2023-09-01 11:49:50,5045,2023-09-01 11:49:53
fp1,4,Car behind Tsunoda is in phase with you.,2023-09-01 11:49:48,5920,2023-09-01 11:49:53
fp1,14,So Philippe is on a fast lap 5 behind. Norris is too far back.,2023-09-01 11:49:44,7093,2023-09-01 11:49:49
fp1,22,"Engine 10, position 5.",2023-09-01 11:49:39,5066,2023-09-01 11:49:45
fp1,4,"Ok, the car behind the pushlap is Tsunoda, still in turn 3. You can open the gap all the way to him. If you can, please increase full throttle time.",2023-09-01 11:49:32,13088,2023-09-01 11:49:44
fp1,63,"We're all box at box and we've got the cone in place to practice your pitstop.",2023-09-01 11:49:31,8544,2023-09-01 11:49:40
fp1,14,"So, possible to try for turn 1. You could try minus one on the brake balance, but shape 4. Minus one with shape 4. Felipe's car behind 8. Behind fast.",2023-09-01 11:49:28,12917,2023-09-01 11:49:40
fp1,4,Out of turn 5. Big gap behind him. We will reach turn 6.,2023-09-01 11:49:21,11125,2023-09-01 11:49:33
fp1,14,"So Norris is still 9 seconds back slow, then Felipe is 15 behind fast.",2023-09-01 11:49:17,7989,2023-09-01 11:49:27
fp1,4,Trugovic approaching turn 4 now.,2023-09-01 11:49:16,6986,2023-09-01 11:49:24
fp1,63,"And cruise mode 9. I'll turn 10.",2023-09-01 11:49:18,5962,2023-09-01 11:49:22
fp1,10,"And once in the pitlane, you can stop on the marks, practice the box entry.",2023-09-01 11:49:12,7690,2023-09-01 11:49:21
fp1,22,"Nobody behind. We'll go for a double cooldown.",2023-09-01 11:49:12,5898,2023-09-01 11:49:17
fp1,14,"Yeah, we think it might be worth trying the right toggle, turn 6-7.",2023-09-01 11:49:09,7178,2023-09-01 11:49:15
fp1,4,"First car down, I push the dog a bit out of turn 2 now.",2023-09-01 11:49:01,6773,2023-09-01 11:49:08
fp1,63,"That'll be cruise mode 7. You got it.",2023-09-01 11:48:57,5984,2023-09-01 11:49:04
fp1,16,"There will be stop on the marks. Stop on the marks. And we need bite point and weight phase check, please. Bite point and weight phase check.",2023-09-01 11:48:46,13578,2023-09-01 11:48:59
fp1,14,"Copy, nice. OK, copy.",2023-09-01 11:48:53,5706,2023-09-01 11:48:56
fp1,14,"He's on a slow lap. We can go to strat 2. Get the data on strat 2, please. If you want to go back to tyre dry S, you can. Or if you're happy with where you are, we're happy to stay.",2023-09-01 11:48:37,16416,2023-09-01 11:48:53
fp1,4,Could we have a strat 3? A strat 3?,2023-09-01 11:48:42,6026,2023-09-01 11:48:51
fp1,63,Cruise mode 6 to cancel. Clear behind.,2023-09-01 11:48:43,7712,2023-09-01 11:48:50
fp1,34,"That's a go, 1-0.",2023-09-01 11:48:38,4725,2023-09-01 11:48:42
fp1,10,"And we'll go aero P4 5th gear. Aero P4 5th gear after turn 10.",2023-09-01 11:48:31,9440,2023-09-01 11:48:42
fp1,31,Two more seconds.,2023-09-01 11:48:36,5237,2023-09-01 11:48:40
fp1,16,"No one pushing behind and box now. Focus. Can't accompany box.",2023-09-01 11:48:27,10613,2023-09-01 11:48:38
fp1,14,"So we've got Norris 10 seconds behind.",2023-09-01 11:48:33,5706,2023-09-01 11:48:37
fp1,63,"All the way to 4. Affirm. And then we've got cruise mode 5 out of turn 4. We've got Lawson 5 behind on a lap. Now 4, 3,",2023-09-01 11:48:20,15157,2023-09-01 11:48:33
fp1,34,So rear left is still hot. Rear left is hot.,2023-09-01 11:48:27,6282,2023-09-01 11:48:33
fp1,10,Three seconds to Tsunoda.,2023-09-01 11:48:23,5493,2023-09-01 11:48:32
fp1,4,"Ok, Lando, it's clear behind. The first car that will open a lap is Djokovic, that is coming out of turn 10 now.",2023-09-01 11:48:22,10826,2023-09-01 11:48:31
fp1,10,And six seconds to Tsunoda behind. And can we get an aero cruise after P10?,2023-09-01 11:48:13,10720,2023-09-01 11:48:27
fp1,16,"And we do the last constant speed out of turn 10. It will be engine 12, 6 gear. Engine 12, 6 gear please.",2023-09-01 11:48:12,13024,2023-09-01 11:48:26
fp1,34,"So no pressure behind. You've got 22 ahead. Gap ahead is 22.",2023-09-01 11:48:16,8266,2023-09-01 11:48:26
fp1,14,Lawson 2 behind 1st. Half-time is clear.,2023-09-01 11:48:10,6432,2023-09-01 11:48:16
fp1,14,"Okay, so you're clear behind. Clear behind. Lawson's going to start the lap eight seconds behind you, I think. So we're keeping an eye out for Lawson. Yeah, he's fast. So he's six behind. Five behind. Four.",2023-09-01 11:47:55,16970,2023-09-01 11:48:11
fp1,10,Bottom is pretty good.,2023-09-01 11:48:03,5216,2023-09-01 11:48:11
fp1,34,"Just Leclerc ahead in phase, there'll be no queuing.",2023-09-01 11:48:04,6453,2023-09-01 11:48:10
fp1,16,No one pushing behind.,2023-09-01 11:48:02,5258,2023-09-01 11:48:07
fp1,63,"Strat 1, box, box. Alonso just completed his lap 4 seconds behind. If we can get cruise mode, it'll be cruise mode 4 out of turn 2.",2023-09-01 11:47:54,12896,2023-09-01 11:48:06
fp1,10,"Yeah, quite a bit of bottoming. Something to check, especially down to turn 8. Copy that, we'll have a look. You've got Tsunoda behind 9 seconds back.",2023-09-01 11:47:43,18016,2023-09-01 11:48:02
fp1,16,"And we need another constant speed out of 7. Engine 11, 6 gear. Engine 11, 6 gear again, please.",2023-09-01 11:47:52,10762,2023-09-01 11:48:01
fp1,16,"Then we'll need another constant speed out of turn 5. It will be engine 10, 4th gear. Engine 10, 4th gear out of turn 5. And no one pushing behind.",2023-09-01 11:47:33,14944,2023-09-01 11:47:51
fp1,31,"Alright, very good. I'll get some comments when you're plugged in.",2023-09-01 11:47:41,6240,2023-09-01 11:47:46
fp1,10,So Esteban did a 24.0.,2023-09-01 11:47:31,6005,2023-09-01 11:47:38
fp1,10,"We'll go recharge on. Recharge on. We'll be boxing this lap. And that's P8.",2023-09-01 11:47:22,9013,2023-09-01 11:47:32
fp1,34,Clear behind for now. Ocon and Hamilton pitted.,2023-09-01 11:47:23,8565,2023-09-01 11:47:31
fp1,31,"OK, practice pitstop, no launch please, no launch.",2023-09-01 11:47:21,8266,2023-09-01 11:47:28
fp1,16,No one pushing behind.,2023-09-01 11:47:24,5109,2023-09-01 11:47:28
fp1,16,"Okay, and box this lap. Box. Track is clear behind at the moment and we need to do a constant speed out of turn 2. We'll need engine 11, 6th gear. Engine 11, 6th gear. So, Drukovic, I believe. Drukovic is slow behind you. So, engine 11, 6th gear, please.",2023-09-01 11:47:00,23818,2023-09-01 11:47:23
fp1,34,"OK, Felipe, you can go to cool. You can go to cool and strat 2 in the background. You've got Hamilton 7 behind pushing and Ocon will be 6 behind him. So Hamilton's pitted. Hamilton's pitted.",2023-09-01 11:47:04,16265,2023-09-01 11:47:21
fp1,44,"So it will be practice, pit stop and switch off.",2023-09-01 11:47:10,5706,2023-09-01 11:47:16
fp1,31,"Okay, that's good. We've got Pierre on a time lap six seconds behind. We are boxing now for a practice pitstop.",2023-09-01 11:47:04,9525,2023-09-01 11:47:14
fp1,22,"Yuki, we can go offset one for turn one and then go back to zero.",2023-09-01 11:46:49,7456,2023-09-01 11:46:56
fp1,31,"Gap behind 2.5 seconds. Strugovic time lap. We'll go aero P4 5th gear after turn 10. And then we will box for a practice pitstop.",2023-09-01 11:46:28,14432,2023-09-01 11:46:50
fp1,11,"Okay, so box, Checo, into mat and switch off. Leclerc at two and a half.",2023-09-01 11:46:42,8010,2023-09-01 11:46:50
fp1,55,Pipe point and way face check.,2023-09-01 11:46:45,5770,2023-09-01 11:46:50
fp1,44,"And we'll go cruise mode 9 and box box.",2023-09-01 11:46:45,5386,2023-09-01 11:46:48
fp1,31,Clever traffic behind.,2023-09-01 11:46:43,5130,2023-09-01 11:46:46
fp1,55,There will be five points away from the track. Hold the brakes and focus on the light.,2023-09-01 11:46:36,8949,2023-09-01 11:46:43
fp1,22,"Engine 8, position 5. Gasly pushing 5. Behind is the only car. 4. 3.5. 2.5. 2.",2023-09-01 11:46:27,13962,2023-09-01 11:46:41
