session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
fp1,39,The first car pushing behind is Albon. Six seconds. Open a bigger gap to Tsunoda and mode push and you can go.,2023-08-25 11:29:22,10549,2023-08-25 11:29:32
fp1,3,"Sargeant, 3.5.",2023-08-25 11:29:26,5066,2023-08-25 11:29:31
fp1,1,"My battery won't be charged. Okay, mode 2. Leclerc at 3.5.",2023-08-25 11:29:20,9930,2023-08-25 11:29:31
fp1,4,"OK, this is the last lap. Last lap.",2023-08-25 11:29:26,5664,2023-08-25 11:29:29
fp1,3,"Okay, for offset 0, Albon 2.5 sustainable and then it's Sargeant 7 behind. Albon coming now. You can let him by and open the gap to Albon. Stay in front of Sargeant. Sargeant 5 behind.",2023-08-25 11:29:11,15157,2023-08-25 11:29:25
fp1,11,Expect you to take the chequered flag at the end of this lap.,2023-08-25 11:29:20,6112,2023-08-25 11:29:24
fp1,63,"Our next car is seven seconds behind, that's Perez.",2023-08-25 11:29:19,6474,2023-08-25 11:29:24
fp1,39,"Tsunoda in front I think will push this lap, build a gap to him.",2023-08-25 11:29:16,7584,2023-08-25 11:29:23
fp1,23,"So diff high speed 14 and green 3, position 13.",2023-08-25 11:29:12,6837,2023-08-25 11:29:22
fp1,1,And then Sargeant at 4.,2023-08-25 11:29:16,5514,2023-08-25 11:29:21
fp1,24,"Albon, four seconds. Pushing Albon is on high fuel.",2023-08-25 11:29:15,7370,2023-08-25 11:29:20
fp1,63,"2 to Piastri. Yeah, we've only got a minute to go to the flag.",2023-08-25 11:29:13,6282,2023-08-25 11:29:17
fp1,24,"We suggest earlier brake off. Turn 13. And rolling more speed in. So, traffic wise we are OK now at the moment. First one pushing is Albon, 7 seconds. And then behind Albon, 5 seconds Sargeant pushing.",2023-08-25 11:28:54,22389,2023-08-25 11:29:14
fp1,22,Position is very good.,2023-08-25 11:29:11,5024,2023-08-25 11:29:14
fp1,11,"Hey, Lance, I'm deaf.",2023-08-25 11:29:10,5258,2023-08-25 11:29:14
fp1,63,"OK, so I need a very slow lap. Try and find me some space if I need to go a little bit faster.",2023-08-25 11:29:06,8800,2023-08-25 11:29:13
fp1,39,"So car behind is Zhou. He is three seconds. He's on a slow lap. I think he'll push on the next lap.",2023-08-25 11:29:03,9568,2023-08-25 11:29:12
fp1,10,"Can we go sock 5, please? Sock 5. One more time lap after this.",2023-08-25 11:29:02,8928,2023-08-25 11:29:11
fp1,22,"Richardo is using fifth gear, turn 2.",2023-08-25 11:29:03,7520,2023-08-25 11:29:09
fp1,44,"You're five behind to Norris, six ahead, seven ahead now to Alonso. Strat 2, you're good to go.",2023-08-25 11:29:02,6773,2023-08-25 11:29:06
fp1,3,"Albon, 5 behind. Sustainable.",2023-08-25 11:29:03,6496,2023-08-25 11:29:06
fp1,63,Seven seconds behind 2.0 PIASTRI.,2023-08-25 11:29:01,5024,2023-08-25 11:29:05
fp1,16,"Perez, 16.6 and good job at turn 13.",2023-08-25 11:28:53,8288,2023-08-25 11:29:05
fp1,11,Mode 10.,2023-08-25 11:29:01,6410,2023-08-25 11:29:05
fp1,44,"And recommend going up on the diff high speed after turn 8. So that's for turn 13. So you've got Norris at seven seconds and we'll get one more lap.",2023-08-25 11:28:47,14752,2023-08-25 11:29:03
fp1,3,"OK, Max is cooling down ahead. If you can go by him, Max. On full throttle before turn 11 for the battery.",2023-08-25 11:28:52,9632,2023-08-25 11:28:59
fp1,63,And we can take a single coupe and then push again.,2023-08-25 11:28:53,6474,2023-08-25 11:28:58
fp1,1,"OK, then no more threats.",2023-08-25 11:28:47,5877,2023-08-25 11:28:52
fp1,22,"And keep this position. It's very good. Stay there.",2023-08-25 11:28:45,6496,2023-08-25 11:28:50
fp1,81,"Russell and Ocon ahead. Continuous lap, so leave a slightly bigger gap. Leave a slightly bigger gap. Currently Russell is six seconds.",2023-08-25 11:28:38,10954,2023-08-25 11:28:49
fp1,1,"Zhou, as well, let him through before 7. OK, after 7 is fine.",2023-08-25 11:28:40,8501,2023-08-25 11:28:48
fp1,20,Two more timed laps.,2023-08-25 11:28:43,5258,2023-08-25 11:28:47
fp1,77,And that would be two pull-ups.,2023-08-25 11:28:43,4938,2023-08-25 11:28:46
fp1,22,Norris 1.5,2023-08-25 11:28:41,5130,2023-08-25 11:28:46
fp1,10,"I've got Magnussen about 2.8 behind as well, so not much room behind.",2023-08-25 11:28:36,9226,2023-08-25 11:28:45
fp1,23,"So, diff high speed 14 and green 3. Position 13.",2023-08-25 11:28:33,8480,2023-08-25 11:28:45
fp1,44,"Alonso at 3. I'll try one more if that's OK. No problem. So keep an eye on Alonso's car behind so he may be on a lap. Alonso's car behind, then 10 seconds.",2023-08-25 11:28:33,12938,2023-08-25 11:28:44
fp1,3,"OK, other cars around are on cool-down. We are 1.45 to check out flag. One more push available. Next one is Albon, 13 behind, sustainable.",2023-08-25 11:28:32,14048,2023-08-25 11:28:43
fp1,16,"And engine 4, engine 4, two more time laps.",2023-08-25 11:28:31,7584,2023-08-25 11:28:42
fp1,24,And also minimum speed turn 13.,2023-08-25 11:28:38,6368,2023-08-25 11:28:40
fp1,1,We then have Schwarzmann and Norris coming through. You can let them through before turn 7.,2023-08-25 11:28:33,7605,2023-08-25 11:28:39
fp1,22,"Actually, I bought it, so Norris 3 pushing now.",2023-08-25 11:28:32,7008,2023-08-25 11:28:39
fp1,39,"Yeah, copy. We saw that.",2023-08-25 11:28:33,5173,2023-08-25 11:28:38
fp1,24,Minimum speed turn 2.,2023-08-25 11:28:34,5557,2023-08-25 11:28:37
fp1,4,"And strat 5, strat 5.",2023-08-25 11:28:34,5984,2023-08-25 11:28:37
fp1,24,"Two seconds. Schwarzmann pushing. Behind Schwarzmann, Norris pushing. Watch Schwarzmann, Norris now, and then we have a gap behind Norris. It's a good gap. Okay, now we have a good gap behind. Alonso, Albon is 17 seconds behind. Focus, braking, turn 1.",2023-08-25 11:28:11,24309,2023-08-25 11:28:35
fp1,81,"I suggest to use this gap, Perez 10.",2023-08-25 11:28:32,5173,2023-08-25 11:28:35
fp1,23,"Let's do the disc test. Two laps to go. Okay, copy.",2023-08-25 11:28:22,9248,2023-08-25 11:28:34
fp1,1,So Tsunoda outlaps coming through.,2023-08-25 11:28:28,6005,2023-08-25 11:28:34
fp1,77,Back to mode race.,2023-08-25 11:28:30,5472,2023-08-25 11:28:34
fp1,39,"Man, I got the fucking Toro Rosso there.",2023-08-25 11:28:25,7477,2023-08-25 11:28:33
fp1,3,"Yeah, I didn't see him.",2023-08-25 11:28:28,5813,2023-08-25 11:28:33
fp1,44,"So now 6 to Alonso. He looks like he's on a slow lap.",2023-08-25 11:28:26,6602,2023-08-25 11:28:32
fp1,31,"Okay, when you can, PU13, position 11 please. PU13, position 11.",2023-08-25 11:28:23,8714,2023-08-25 11:28:31
fp1,22,"Schatzmann pushing 1.5 and Norris 3. So gap behind 1.5, pushing.",2023-08-25 11:28:19,10250,2023-08-25 11:28:28
fp1,1,And fail 11. Fail 1-1 when you can.,2023-08-25 11:28:23,6325,2023-08-25 11:28:28
fp1,44,"One and a half to Perez on a lap. He's got six behind him.",2023-08-25 11:28:21,6154,2023-08-25 11:28:26
fp1,3,"Offset forward. I'll keep you posted behind at the moment, OK? We are 2 minutes short. Short man pushing, coming now. Short man pushing, coming now.",2023-08-25 11:28:14,13237,2023-08-25 11:28:25
fp1,81,Russell also looks to be pushing. Russell 3. There is a good gap behind Russell.,2023-08-25 11:28:13,10293,2023-08-25 11:28:22
fp1,10,"What do you want me to do, back off or stay behind?",2023-08-25 11:28:17,6410,2023-08-25 11:28:22
fp1,44,"Tyres are ready in a second. Okay, copy. So Perez at three seconds.",2023-08-25 11:28:12,9077,2023-08-25 11:28:21
fp1,1,"Okay, Alonso behind is low fuel. He has just completed a lap but he seems to be pushing again so let him through.",2023-08-25 11:28:11,9888,2023-08-25 11:28:20
fp1,11,"Percy O'Clock's temperatures have stabilised.",2023-08-25 11:28:13,5941,2023-08-25 11:28:18
fp1,22,"Okay, all the cars have phased.",2023-08-25 11:28:13,5429,2023-08-25 11:28:16
fp1,3,"OK, we have time for a single cool down and go again.",2023-08-25 11:28:08,5856,2023-08-25 11:28:13
fp1,22,Turn 1 now.,2023-08-25 11:28:10,4832,2023-08-25 11:28:12
fp1,23,"OK, Alex has a line of P2* to go, so we can use DRS for both of these laps.",2023-08-25 11:27:58,8010,2023-08-25 11:28:10
fp1,81,"Main opportunity is braking through turn 11 for turn 12, not braking before turn 11.",2023-08-25 11:27:59,9482,2023-08-25 11:28:09
fp1,14,"Okay, Fernando, so we'll only get two more time laps, so I would continue push now. Continue push. Go to Strat 5. Strat 5. It will do a bit of charging, but we'll only get three laps anyway.",2023-08-25 11:27:53,12426,2023-08-25 11:28:08
fp1,24,"Novo Tricado. That will be Schwarzmann. He'll start pushing. Three seconds.",2023-08-25 11:28:00,8501,2023-08-25 11:28:07
fp1,22,"OK, Ricciardo coming behind.",2023-08-25 11:28:03,5877,2023-08-25 11:28:07
fp1,1,"OK, recharge on max. We've got time for a single slow, that can be up to two and a half minutes. Should be slightly easier to manage. First car on a time-lap is Checo High Fuel. Gap four seconds.",2023-08-25 11:27:47,16160,2023-08-25 11:28:04
fp1,22,"Are we able to push-go-push? Only one push available and we are tight, so fast outlap.",2023-08-25 11:27:50,9504,2023-08-25 11:27:57
fp1,24,Watch Ricciardo now.,2023-08-25 11:27:53,5045,2023-08-25 11:27:56
fp1,39,"Next car pushing is Norris. Four seconds. We can stay in this gap. We'll be mode push.",2023-08-25 11:27:47,10421,2023-08-25 11:27:56
fp1,81,"Okay, so Magnussen close behind now. Next car, Ocon, is five seconds behind Magnussen.",2023-08-25 11:27:47,8778,2023-08-25 11:27:54
fp1,24,"Watch Alonso now, there will be Ricciardo pushing, three seconds.",2023-08-25 11:27:47,7349,2023-08-25 11:27:54
fp1,4,Minor. White 8-7. Position 4.,2023-08-25 11:27:42,9056,2023-08-25 11:27:49
fp1,22,"Box, box, front wing change in the box and we go out again. Front wing swap, go out again.",2023-08-25 11:27:14,11658,2023-08-25 11:27:48
fp1,16,"Perez, 16.7, 16.7.",2023-08-25 11:27:37,7242,2023-08-25 11:27:48
fp1,39,Alonso passing you now. Next car pushing is Ricciardo. Three seconds. Let him by.,2023-08-25 11:27:36,8458,2023-08-25 11:27:45
fp1,24,"Two seconds, Alonso pushing.",2023-08-25 11:27:40,5280,2023-08-25 11:27:41
fp1,20,"For reference, we're losing apex speed turn 9 and 10 compared to the Alpines, and also 13, turn 13 apex speed is the main limitation.",2023-08-25 11:27:27,14090,2023-08-25 11:27:40
fp1,31,Three more time laps. We should be one of the last cars to take the chequered flag.,2023-08-25 11:27:32,7797,2023-08-25 11:27:38
fp1,24,"Four seconds, not enough. Four seconds, not enough time. Pushing.",2023-08-25 11:27:32,7818,2023-08-25 11:27:38
fp1,39,"Alonso, two seconds now. Try to open a bigger gap to Zhou in front.",2023-08-25 11:27:29,7776,2023-08-25 11:27:35
fp1,63,"After Gasly. Got Magnussen next car. Two seconds. And after him. Ocon will be the next car. We have three, two, he's coming through, now it's clear. We'll be strat 2 next lap. You've got two seconds ahead, three seconds, four, five, six.",2023-08-25 11:27:08,24693,2023-08-25 11:27:33
fp1,44,"So Ocon car behind. Then you've got 13 seconds. So 1.3. And that minimum speed about 13 kph. And you've got Verstappen four behind.",2023-08-25 11:27:18,14410,2023-08-25 11:27:32
fp1,24,"Do you have time to double? Yeah, it's Sergio. Copy, I need to double. Six seconds, Alonso, pushing.",2023-08-25 11:27:20,12874,2023-08-25 11:27:32
fp1,39,"Alonso behind, pushing 4 seconds.",2023-08-25 11:27:23,7072,2023-08-25 11:27:29
fp1,77,Suggest to test special 2 for turn 1.,2023-08-25 11:27:20,6325,2023-08-25 11:27:27
fp1,16,And we need one lap in engine one. Engine one and torque one.,2023-08-25 11:27:13,8437,2023-08-25 11:27:24
fp1,10,"Traffic, every lap. Yeah, copy mate, no problem. Bit of time to gain, 11.12 and entry of 13.",2023-08-25 11:27:11,12896,2023-08-25 11:27:24
fp1,31,Recommend white modifier for 11 still. White modifier 11.,2023-08-25 11:27:06,6837,2023-08-25 11:27:21
fp1,44,So plenty of traffic ahead. Ocon one and a half behind.,2023-08-25 11:27:13,5280,2023-08-25 11:27:19
fp1,39,And you can go engine position 4.,2023-08-25 11:27:12,6624,2023-08-25 11:27:18
fp1,2,"Primo Ross, Alex Cognac, beyond 16.3.",2023-08-25 11:27:09,7178,2023-08-25 11:27:17
fp1,4,"Fernando, we think all the cars behind, the first one is Albon in turn 12, are on continuous laps. We will transform now to continuous running. We can do purple default 2-2 to disable DRS beeps. I just need Strat, just give me Strat. Strat 7.",2023-08-25 11:26:54,23584,2023-08-25 11:27:17
fp1,24,RS now approaching. RS now approaching.,2023-08-25 11:27:14,4853,2023-08-25 11:27:16
fp1,81,"Next car, Bottas. 3, Bottas. Continuous laps. Gasly 2 seconds behind him. Continuous laps.",2023-08-25 11:27:09,8095,2023-08-25 11:27:16
fp1,44,So a good gap behind Ocon of 14 seconds if you want to use that.,2023-08-25 11:27:07,6666,2023-08-25 11:27:14
fp1,23,"That's three time laps remaining. Three laps.",2023-08-25 11:27:05,6240,2023-08-25 11:27:14
fp1,16,So next car behind constant pushing Bottas. Four seconds. Four and a half. Bottas four now.,2023-08-25 11:26:57,9909,2023-08-25 11:27:12
fp1,24,Zen Perez pushing three seconds. Two seconds Perez pushing.,2023-08-25 11:27:03,9184,2023-08-25 11:27:10
fp1,39,"Checo, one second.",2023-08-25 11:27:04,5109,2023-08-25 11:27:08
fp1,81,"I know, we could do a double cool.",2023-08-25 11:27:04,4810,2023-08-25 11:27:07
fp1,44,Behind Max there will be Ocon another five seconds.,2023-08-25 11:27:02,5685,2023-08-25 11:27:06
fp1,63,"So draft's coming through and it's two seconds to Gasly.",2023-08-25 11:27:00,6368,2023-08-25 11:27:06
fp1,10,"Theta zero, please. Theta zero.",2023-08-25 11:27:01,5813,2023-08-25 11:27:05
fp1,81,And Leclerc pushing as well. Leclerc 2.,2023-08-25 11:26:57,6261,2023-08-25 11:27:03
fp1,24,"One second, Verstappen.",2023-08-25 11:26:59,5258,2023-08-25 11:27:02
fp1,39,"And we can try to cool the tyres down more here, but we need more full throttle to charge the battery. Max pushing behind now. Watch your mirrors. And Checo pushing behind him. Three seconds.",2023-08-25 11:26:46,16096,2023-08-25 11:27:02
fp1,22,"Sergeant 1.5, we box. Box.",2023-08-25 11:26:56,6410,2023-08-25 11:27:00
fp1,63,5 to Valtteri.,2023-08-25 11:26:46,4853,2023-08-25 11:27:00
fp1,44,"And the next car will be Valtteri at three seconds, then Gasly at two, and Magnussen at another two. So Valtteri, Gasly and Magnussen.",2023-08-25 11:26:50,11552,2023-08-25 11:27:00
fp1,63,And after Valtteri.,2023-08-25 11:26:56,4832,2023-08-25 11:27:00
fp1,24,Three seconds for stop and pushing.,2023-08-25 11:26:53,5749,2023-08-25 11:26:56
fp1,63,"Four. We're literally in the same position we were two laps ago.",2023-08-25 11:26:50,7349,2023-08-25 11:26:56
fp1,22,"Sargeant, 2.5, sustainable.",2023-08-25 11:26:48,6069,2023-08-25 11:26:52
fp1,24,"Next one pushing, Verstappen, five seconds.",2023-08-25 11:26:48,7050,2023-08-25 11:26:51
fp1,81,Sergeant also pushing Sergeant 3.,2023-08-25 11:26:48,5962,2023-08-25 11:26:51
fp1,63,"Sergeant coming through and then behind that three seconds to Leclerc on fuel. Two seconds to Leclerc, six seconds behind, then to Valtteri.",2023-08-25 11:26:34,14005,2023-08-25 11:26:46
fp1,81,Tsunoda backed off. Albon 3.,2023-08-25 11:26:38,6666,2023-08-25 11:26:45
fp1,14,"OK, so you've got 10 seconds gap ahead.",2023-08-25 11:26:35,5493,2023-08-25 11:26:43
fp1,20,"Gasly ahead, same pace. Ocon behind, just did 16.75.",2023-08-25 11:26:35,8266,2023-08-25 11:26:42
fp1,44,So Leclerc will be the next car at two seconds.,2023-08-25 11:26:37,5856,2023-08-25 11:26:41
fp1,24,I need to slow up. My rear.,2023-08-25 11:26:32,8906,2023-08-25 11:26:40
fp1,22,1.5,2023-08-25 11:26:33,4746,2023-08-25 11:26:39
fp1,39,"Fuck, the rear is super unstable. Okay, copy that. Yeah, we saw a few snaps there. You can go charge button on.",2023-08-25 11:26:26,12448,2023-08-25 11:26:37
fp1,14,"Perez is currently 5 ahead. We'll take a bigger gap to him. He's still all clear behind and it will be Go 1. Perez is 7 ahead. All clear behind will be Go 1.",2023-08-25 11:26:20,14261,2023-08-25 11:26:36
fp1,44,And then you go up to Albon at three seconds and then Sargeant behind him another two. So Albon with car behind and then Sargeant another three seconds. And then behind him Leclerc another three.,2023-08-25 11:26:22,14240,2023-08-25 11:26:35
fp1,63,"So, Tsunoda's backed off. So, we've got Albon. He's at 7 behind, but he's on fuel. So, we must stay ahead of him. We need to stay ahead of the Williams. I need him to pop his... one of the cars behind. We've got Albon coming through. Two seconds. OK, then Sargeant behind him. Three seconds. Also on fuel.",2023-08-25 11:26:08,24778,2023-08-25 11:26:35
fp1,81,Tsunoda 2 and Albon 2 seconds behind him.,2023-08-25 11:26:29,6453,2023-08-25 11:26:35
fp1,11,"Okay, so stay disciplined on that management.",2023-08-25 11:26:30,5685,2023-08-25 11:26:35
fp1,3,"OK, Alonso preparing to go. Norris 5 behind still.",2023-08-25 11:26:28,8437,2023-08-25 11:26:33
fp1,22,Albon 3. Sustainable.,2023-08-25 11:26:27,5621,2023-08-25 11:26:33
fp1,24,"Over the line, charge on, charge on. Schwarzmann behind, in phase.",2023-08-25 11:26:22,9546,2023-08-25 11:26:32
fp1,3,"On offset zero, shape three after turn one.",2023-08-25 11:26:23,6282,2023-08-25 11:26:29
fp1,3,"OK, good braking where you are now.",2023-08-25 11:26:19,5493,2023-08-25 11:26:24
fp1,1,"I think we are good to go, Max. Good to go. Recharge off.",2023-08-25 11:26:15,7200,2023-08-25 11:26:23
fp1,44,"So you've got George and Tsunoda behind on slow laps. The next car will be Albon at seven seconds on fuel.",2023-08-25 11:26:13,9525,2023-08-25 11:26:23
fp1,14,"So Perez had his high fuel, so we want a good gap to him. You've still got 14 seconds back to Norris. I'll have a break. Have a good break now.",2023-08-25 11:26:10,10677,2023-08-25 11:26:21
fp1,81,"Copy. First car pushing, Tsunoda, bye.",2023-08-25 11:26:12,8160,2023-08-25 11:26:18
fp1,31,Four more time laps.,2023-08-25 11:26:14,5045,2023-08-25 11:26:18
fp1,3,"OK, Yuki did a 12.75 on its two tenths in sector 2, but we know we had traffic last two attempts. Next car pushing, Norris, 13 behind.",2023-08-25 11:26:02,14986,2023-08-25 11:26:17
fp1,20,4 more tight laps.,2023-08-25 11:26:10,5557,2023-08-25 11:26:13
fp1,1,"Then Zhou. Zhou is low fuel, so let him through. We'll put ourselves ahead of... OK, Schwarzmann coming through, let him through. Right, now there's a gap. Gap behind Sergio Checo is nine seconds.",2023-08-25 11:25:56,17802,2023-08-25 11:26:13
fp1,22,"Albon 6, sustainable behind.",2023-08-25 11:26:03,6432,2023-08-25 11:26:09
fp1,81,"Oscar, currently the downshift in T7 looks better for PU performance.",2023-08-25 11:26:02,8266,2023-08-25 11:26:09
fp1,63,4 to Tsunoda.,2023-08-25 11:26:01,5045,2023-08-25 11:26:09
fp1,14,Select the rear left cooler as you can. And lean on the right front.,2023-08-25 11:25:58,8373,2023-08-25 11:26:08
fp1,23,"Yep, copy, understood.",2023-08-25 11:26:00,4853,2023-08-25 11:26:08
fp1,44,"That's a 13 loss, also seeing that to Alonso.",2023-08-25 11:25:59,6773,2023-08-25 11:26:06
fp1,16,Another reference. Perez used soft 16.9.,2023-08-25 11:25:54,8864,2023-08-25 11:26:06
fp1,63,"So, Tsunoda's just finished the lap at 6 behind. I'll just keep an eye on him. He's now 5.",2023-08-25 11:25:55,8714,2023-08-25 11:26:02
fp1,23,"Blue 3, position 1. Blue 3, position 1. Do you want to try the high-speed diff change? Not yet.",2023-08-25 11:25:48,9866,2023-08-25 11:26:02
fp1,2,"Blue, three position one, please. Blue, three position one.",2023-08-25 11:25:53,6026,2023-08-25 11:26:01
fp1,14,"Okay, so yeah, you're clear behind now. There's a good gap behind. You've got 16 seconds back for Piastri.",2023-08-25 11:25:52,7840,2023-08-25 11:26:00
fp1,3,"Perez, 1.5 coming now.",2023-08-25 11:25:53,5450,2023-08-25 11:25:58
fp1,22,"OK, ciao John, this is Inlap and fast Inlap for timing, Yuki. Fast Inlap, please.",2023-08-25 11:25:49,9098,2023-08-25 11:25:58
fp1,1,"Ocon, Ocon, high fuel.",2023-08-25 11:25:50,6133,2023-08-25 11:25:57
fp1,44,"Sectors. So it's that final sector, 3.5 tenths. You are up 100th sector 1, 300th sector 2. From GPS it's turn 8 mid-speed, but mainly turn 13 mid-speed to Verstappen. And you're going to have Norris coming through. Norris at 2.5.",2023-08-25 11:25:30,25120,2023-08-25 11:25:54
fp1,81,Lando pushing. Watch for Lando 2.,2023-08-25 11:25:50,5813,2023-08-25 11:25:53
fp1,14,"Yes, Perez is one and a half behind Vars and then behind him is our gap.",2023-08-25 11:25:45,6986,2023-08-25 11:25:53
fp1,3,"Perez, two behind.",2023-08-25 11:25:50,5045,2023-08-25 11:25:53
fp1,63,"There's a good gap behind us.",2023-08-25 11:25:48,6282,2023-08-25 11:25:52
fp1,1,Are they all high-field? All high-field.,2023-08-25 11:25:45,5834,2023-08-25 11:25:50
fp1,3,You can go back to shape 4 for turn 1.,2023-08-25 11:25:44,5536,2023-08-25 11:25:48
fp1,81,"Yes, you have time for three more laps total after this one.",2023-08-25 11:25:41,6602,2023-08-25 11:25:47
fp1,14,"Perez is fast three seconds back. Then there's an 11 second gap, so that might be okay as well.",2023-08-25 11:25:38,8544,2023-08-25 11:25:46
fp1,3,"Do I do just one cool or double? One cool, we're happy with one cool. We'll keep an eye on traffic. But tyres are not in a bad place. So Perez, sustainable, five behind and that's it.",2023-08-25 11:25:33,13280,2023-08-25 11:25:46
fp1,63,Now 2 to Norris.,2023-08-25 11:25:42,4896,2023-08-25 11:25:45
fp1,1,"Gasly and Magnussen, let them both through.",2023-08-25 11:25:39,6069,2023-08-25 11:25:44
fp1,63,"Do I need to speed up to save this gap, or what do I need to do? Yeah, we'll... So we've got Norris just opening a lap. Three seconds. He's got eight and a half behind him.",2023-08-25 11:25:29,14346,2023-08-25 11:25:42
fp1,16,Need to focus brake release into turn 11.,2023-08-25 11:25:29,7434,2023-08-25 11:25:42
fp1,81,You had a six second gap behind Russell. You can do a slower recharge lap this time. Can we do a slower recharge lap? Can we do a double?,2023-08-25 11:25:29,13429,2023-08-25 11:25:41
fp1,1,"I'm just going to have to push here to the end of the lap. So let Bottas through. He's at one and a half.",2023-08-25 11:25:28,7477,2023-08-25 11:25:36
fp1,23,So track position should be better for the rest of the session.,2023-08-25 11:25:25,5984,2023-08-25 11:25:35
fp1,4,Opportunity. Turn 10. Focus on early rotation. Flutter brake shape could help. First kind of push laps to know that turn 11 should be good.,2023-08-25 11:25:20,12853,2023-08-25 11:25:32
fp1,14,"So there's a good gap 25 seconds back from us. I think that's probably our gap. Tyres are still on the warm side but don't let the fronts drop anymore.",2023-08-25 11:25:17,12853,2023-08-25 11:25:32
fp1,3,Offset 3. Perez sustainable in turn 1.,2023-08-25 11:25:24,7498,2023-08-25 11:25:30
fp1,1,"OK, best option is to probably let Bottas through as well, Max.",2023-08-25 11:25:21,8160,2023-08-25 11:25:28
fp1,44,"That's Piastri at three seconds.",2023-08-25 11:25:23,5152,2023-08-25 11:25:26
fp1,63,"So now we're in a good bit of track.",2023-08-25 11:25:19,5408,2023-08-25 11:25:24
fp1,14,"OK, behind Ricciardo you've got good gap.",2023-08-25 11:25:12,5642,2023-08-25 11:25:18
fp1,44,And then seven seconds behind Piastri.,2023-08-25 11:25:12,6368,2023-08-25 11:25:16
fp1,3,"Yeah, that's a lot of traffic.",2023-08-25 11:25:11,6282,2023-08-25 11:25:15
fp1,4,"Opportunity, focus exit turn 2. First push car, Tsunoda, turn 9.",2023-08-25 11:25:09,8288,2023-08-25 11:25:15
fp1,16,"So, Sargeant, a good reference or the only reference with the medium 16.8.",2023-08-25 11:25:00,9632,2023-08-25 11:25:14
fp1,14,"Zhou is pushing two behind, happy to drop back, so let him through, and then there's Schwarzschild and Ricciardo. Let all three cars through now.",2023-08-25 11:25:03,9546,2023-08-25 11:25:13
fp1,44,"Picking up Perez's car behind after one and a half seconds.",2023-08-25 11:25:08,6133,2023-08-25 11:25:13
fp1,44,And 3 to Perez.,2023-08-25 11:25:02,5173,2023-08-25 11:25:09
fp1,1,Then Leclerc three seconds back from Sargeant.,2023-08-25 11:25:04,6240,2023-08-25 11:25:09
fp1,63,"So we've got 4 to Piastri and a big gap behind Piastri.",2023-08-25 11:25:03,7114,2023-08-25 11:25:09
fp1,4,"Minor, purple C2, position 5, purple C2, position 5.",2023-08-25 11:25:03,7370,2023-08-25 11:25:08
fp1,1,"So, as I say, you've got Alex 1.5 coming through, he's high fuel, then Sargeant at 2.5, also high fuel.",2023-08-25 11:24:55,10272,2023-08-25 11:25:08
fp1,39,And motor push.,2023-08-25 11:24:57,4896,2023-08-25 11:25:06
fp1,14,"I'll have a look at the gaps and I'll find our gap. Just stand by.",2023-08-25 11:24:53,6432,2023-08-25 11:25:02
fp1,31,"OK, 5 all laps, 5-4.",2023-08-25 11:24:57,5920,2023-08-25 11:25:01
fp1,4,"Yeah, any threat to improve? Driving? Nothing.",2023-08-25 11:24:56,6730,2023-08-25 11:25:01
fp1,24,"Schwarzmann behind in the face. Pushing 6 seconds, Ricciardo. Ocon on high fuel, building up to Ocon. Ricciardo still 4 seconds. Turn 1, suggest one gear lower. More push, more push.",2023-08-25 11:24:39,20832,2023-08-25 11:25:00
fp1,44,Perez at five and a half seconds.,2023-08-25 11:24:55,5770,2023-08-25 11:25:00
fp1,14,"OK, so next fast car is Ricciardo, 90 seconds back.",2023-08-25 11:24:49,6304,2023-08-25 11:24:57
fp1,39,"Zhou in front should be on the same sequence as you. Don't be too close to Zhou. Ricciardo three seconds behind.",2023-08-25 11:24:46,12085,2023-08-25 11:24:57
fp1,4,"Oscar, turn 8. Behind Oscar, big gap.",2023-08-25 11:24:49,8180,2023-08-25 11:24:54
fp1,14,"Currently your position is 2. Ocon is 2 behind Vast. Then there's a bit of a gap. Ocon 1.",2023-08-25 11:24:39,11509,2023-08-25 11:24:51
fp1,2,"Can I have Lyko L1 from this lap, please? L1, 8, 9, 11. L1, 8, 9, 11. I think about quick flicks.",2023-08-25 11:24:35,14282,2023-08-25 11:24:51
fp1,44,"I'm doing double, yes? Happy to do double.",2023-08-25 11:24:47,5984,2023-08-25 11:24:51
fp1,1,"So, Alex at four seconds.",2023-08-25 11:24:45,6304,2023-08-25 11:24:50
fp1,63,Three to Perez. Two to Perez.,2023-08-25 11:24:44,6752,2023-08-25 11:24:50
fp1,4,First guy is going to push it up to turn 7.,2023-08-25 11:24:41,6816,2023-08-25 11:24:46
fp1,44,"Ricciardo, car behind 1.5. Next car Perez, 10 seconds.",2023-08-25 11:24:38,7840,2023-08-25 11:24:45
fp1,23,"Okay, Tsunoda five ahead, just starting a push.",2023-08-25 11:24:35,5941,2023-08-25 11:24:43
fp1,39,"Next car pushing is Ricardo. He's in turn 10 now.",2023-08-25 11:24:34,8565,2023-08-25 11:24:41
fp1,1,"B-Bal 6 if he wants it this lap. If you put in enough energy. You've got Tsunoda behind three seconds on a push lap.",2023-08-25 11:24:27,11552,2023-08-25 11:24:41
fp1,44,"And then next car, Ricciardo at nine seconds. So we've got a split of cars on high and low fuel at the moment, so these next push laps may be busy. Ricciardo at three and a half.",2023-08-25 11:24:22,16394,2023-08-25 11:24:40
